孟津 mengjin 101180903
庆云 qingyun 101120407
邳州 pizhou 101190805
汨罗 miluo 101251004
五营 wuying 101050803
朝克乌拉 zhaokewula 101080902
涿州 zhuozhou 101090218
遮浪 zhelang 101282104
安泽 anze 101100716
嘉鱼 jiayu 101200703
万州龙宝 mozhoulongbao 101041300
洪湖 honghu 101200806
沛县 peixian 101190804
临漳 linzhang 101091003
巴马 bama 101301204
墨玉 moyu 101131304
木里 muli 101271603
天台 tiantai 101210605
合肥 hefei 101220101
灵川 lingchuan 101300507
邵东 shaodong 101250905
汾阳 fenyang 101101111
新民 xinmin 101070106
富民 fumin 101290109
衡阳县 hengyangxian 101250405
隆回 longhui 101250902
海兴 haixing 101090704
文昌 wenchang 101310212
舒城 shucheng 101221507
莱阳 laiyang 101120510
荣成 rongcheng 101121303
英德 yingde 101281307
澄江 chengjiang 101290702
婺源 wuyuan 101240303
洞头 dongtou 101210706
晋城 jincheng 101100601
长子 zhangzi 101100509
环县 huanxian 101160403
临潭 lintan 101161202
龙山 longshan 101251507
沁县 qinxian 101100508
博尔塔拉 boertala None
凌海 linghai 101070702
洛隆 luolong 101140504
威远 weiyuan 101271203
宝鸡县 baojixian 101110902
远安 yuanan 101200902
威信 weixin 101291005
新丰 xinfeng 101280208
泽普 zepu 101130907
达坂城 dabancheng 101130105
许昌 xuchang 101180401
宁武 ningwu 101101007
广宗 guangzong 101090911
麻江 majiang 101260507
扶风 fufeng 101110907
广安 guangan 101270801
石渠 danqu 101271812
稻城 daocheng 101271817
广宁 guangning 101280902
密云 miyun 101011300
新乐 xinle 101090117
淮阴县 huaiyinxian 101190906
静宁 jingning 101160307
张家界 zhangjiajie 101251101
吉安 jian 101240601
天全 tianquan 101271706
临县 linxian 101101102
龙川 longchuan 101281205
龙州 longzhou 101300203
北道区 beidaoqu 101160902
温江 wenjiang 101270104
玉田 yutian 101090508
灵山 lingshan 101301103
大姚 dayao 101290802
望都 wangdu 101090210
新乡 xinxiang 101180301
永州 yongzhou 101251401
永川 yongchuan 101040200
炮台 paotai 101130302
昌江 changjiang 101310206
汝南 runan 101181605
怀宁 huaining 101220605
镇宁 zhenning 101260303
方正 fangzheng 101050109
怀安 huaian 101090309
樟树 zhangshu 101240509
衡山 hengshan 101250402
绛县 jiangxian 101100807
太原北郊 taiyuanbeijiao 101100106
皋兰 gaolan 101160102
和田 hetian 101131301
日喀则 rikaze 101140201
丹棱 danling 101271505
白山 baishan 101060901
临清 linqing 101121707
互助 huzhu 101150204
洛阳 luoyang 101180901
蚌埠 bengbu 101220201
泰兴 taixing 101191203
咸宁 xianning 101200701
隰县 xixian 101100704
峨眉 emei 101271408
蠡县 lixian 101090215
芜湖县 wuhuxian 101220303
仪征 yizheng 101190603
吴堡 wupu 101110411
科尔沁左翼中旗 keerqinzuoyizhongqi 101080503
商洛 shangluo 101110601
临湘 linxiang 101251006
岚皋 langao 101110706
玛纳斯 manasi 101130407
西平 xiping 101181602
香河 xianghe 101090604
井冈山 jinggangshan 101240608
富县 fuxian 101110305
岑溪 cenxi 101300606
栖霞 qixia 101120507
乌审召 wushenzhao 101080712
天山大西沟 tianshandaxigou 101130107
马鞍山 maanshan 101220501
多伦 duolun 101080915
庐江 lujiang 101221602
衡东 hengdong 101250403
温泉 wenquan 101131602
陈巴尔虎旗 chenbaerhuqi 101081007
慈利 cili 101251103
和静 hejing 101130606
康定 kangding 101271802
仁寿 renshou 101271502
郴州 chenzhou 101250501
盐山 yanshan 101090705
平果 pingguo 101301007
精河 jinghe 101131603
万州天城 mozhoutiancheng 101041200
康山 kangshan 101240304
中牟 zhongmou 101180107
义县 yixian 101070704
本溪 benxi 101070501
黄山站 huangshanzhan 101221001
六盘山 lupanshan 101170405
随州 suizhou 101201301
益阳 yiyang None
双江 shuangjiang 101291104
汶川 wenchuan 101271902
凤城 fengcheng 101070602
宣恩 xuanen 101201005
商丘 shangqiu 101181001
蓬安 pengan 101270504
炉霍 luhuo 101271808
建水 jianshui 101290303
琼结 qiongjie 101140303
湖口 hukou 101240207
类乌齐 leiwuqi 101140503
曲阳 quyang 101090214
海城 haicheng 101070304
五寨 wuzhai 101101014
武胜 wusheng 101270803
沐川 muchuan 101271405
黑山头 heishantou 101131404
安德河 andehe 101131410
云霄 yunxiao 101230609
头道湖 toudaohu 101081207
中泉子 zhongquanzi 101081208
吴忠 wuzhong 101170301
金华 jinhua 101210901
灵宝 lingbao 101181702
公馆 gongguan 101340603
姚安 yaoan 101290804
鄂温克旗 ewenkeqi 101081006
城步 chengbu 101250909
江苏 jiangsu None
淳安 chunan 101210104
饶平 raoping 101281502
湖北 hubei None
昆明 kunming 101290101
淮滨 huaibin 101180606
深圳 shenzhen 101280601
宁波 ningbo 101210401
古丈 guzhang 101251504
垫江 dianjiang 101042200
韩城 hancheng 101110510
绥芬河 suifenhe 101050305
上蔡 shangcai 101181604
霞浦 xiapu 101230303
琼海 qionghai 101310211
台北 taibei None
希拉穆仁 xilamuren 101080405
理塘 litang 101271814
太谷 taigu 101100408
满洲里 manzhouli 101081010
会东 kuaidong 101271607
塔什库尔干 tashikuergan 101130903
湖南 hunan None
诸城 zhucheng 101120609
夏河 xiahe 101161208
英山 yingshan 101200505
若羌 ruoqiang 101130604
灵寿 lingshou 101090106
依兰 yilan 101050106
木垒 mulei 101130408
斗门 doumen 101280702
额尔古纳 eerguna 101081014
宁河 ninghe 101030700
旬阳 xunyang 101110705
栾城 luancheng 101090104
神池 shenchi 101101006
高平 gaoping 101100605
忻城 xincheng 101300402
应县 yingxian 101100905
曲靖 qujing 101290401
漾鼻 yangbi 101290203
扶绥 fusui 101300206
五莲 wulian 101121502
渭南 weinan 101110501
封丘 fengqiu 101180307
蔡甸 caidian 101200102
引水船 yinshuichuan 101021102
峨眉山 emeishan 101271409
榕江 rongjiang 101260516
永安 yongan 101230810
长岛 zhangdao 101120503
双流 shuangliu 101270106
乌苏 wusu 101131106
吕泗 lvsi 101190505
霍城 huocheng 101131009
兴平 xingping 101110211
中卫 zhongwei 101170501
永定 yongding 101230706
崇武 chongwu 101230507
即墨 jimo 101120204
盖州 gezhou 101070803
宁海 ninghai 101210408
苏尼特左旗 sunitezuoqi 101080906
八宿 basu 101140507
黄平 huangping 101260505
富锦 fujin 101050407
云阳 yunyang 101041700
嘉定 jiading 101020500
武隆 wulong 101043100
嵩县 songxian 101180907
夏津 xiajin 101120410
九龙 jiulong 101271805
延川 yanchuan 101110302
菏泽 heze 101121001
苍山 cangshan 101120904
永寿 yongshou 101110203
长丰 zhangfeng 101220102
石景山 danjingshan 101011000
宁津 ningjin 101120409
东阳 dongyang 101210905
东阿 donge 101121706
涠洲岛 weizhoudao 101301303
布尔津 buerjin 101131406
阿拉善盟 elashanmeng None
丹东 dandong 101070601
海盐 haiyan 101210306
泗县 sixian 101220704
江西沟 jiangxigou 101150402
寿县 shouxian 101221503
沈丘 shenqiu 101181410
纳雍 nayong 101260706
铁干里克 tieganlike 101130611
沂源 yiyuan 101120306
申扎 shenza 101140703
屏边 bingbian 101290310
平昌 pingchang 101270904
草河口 caohekou 101070503
淖毛湖 naomaohu 101131205
台前 taiqian 101181302
阿木尔 emuer 101050707
宁远 ningyuan 101251406
登封 dengfeng 101180104
都昌 duchang 101240210
克什克腾旗 keshiketengqi 101080608
河源 heyuan 101281201
营口 yingkou 101070801
修文 xiuwen 101260107
石棉 danmian 101271705
那曲 naqu 101140601
临桂 lingui 101300505
略阳 lveyang 101110802
滁州 chuzhou 101221101
德庆 deqing 101280905
张家口 zhangjiakou 101090301
铜陵 tongling 101221301
宜丰 yifeng 101240503
中环 zhonghuan 101320104
太原南郊 taiyuannanjiao 101100107
社旗 sheqi 101180704
达拉特旗 dalateqi 101080703
玉环 yuhuan 101210603
沙湾 shawan 101131107
金秀 jinxiu 101300403
内邱 neiqiu 101090904
兴安 xingan 101300506
沈阳 shenyang 101070101
盈江 yingjiang 101291504
上林 shanglin 101300107
华坪 huaping 101291403
珊瑚岛 shanhudao 101310218
枣阳 zaoyang 101200208
华山 huashan 101110512
金寨 jinzhai 101221505
宁乡 ningxiang 101250102
无极 wuji 101090110
太仓 taicang 101190408
会泽 kuaize 101290408
万荣 morong 101100804
西安 xian 101110101
建湖 jianhu 101190706
宽城 kuancheng 101090409
曲周 quzhou 101091015
庄河 zhuanghe 101070207
西宁 xining 101150101
吴川 wuchuan 101281002
璧山 bishan 101042900
连云港 lianyungang 101191001
海门 haimen 101190508
代县 daixian 101101008
富阳 fuyang 101210108
拜城 baicheng 101130804
长清 zhangqing 101120102
泰和 taihe 101240611
环江 huanjiang 101301205
商水 shangshui 101181406
达州 dazhou 101270601
滦南 luannan 101090505
冷水江 lengshuijiang 101250803
息烽 xifeng 101260105
巨野 juye 101121006
河津 hejin 101100805
峄城 yicheng 101121403
沁城 qincheng 101131202
尼木 nimu 101140103
顺平 shunping 101090216
维西 weixi 101291303
湄潭 meitan 101260205
阳山 yangshan 101281305
德州 dezhou 101120401
毕节 bijie 101260701
洛南 luonan 101110602
睢阳区 suiyangqu 101181002
文成 wencheng 101210703
定西 dingxi 101160201
广平 guangping 101091012
永顺 yongshun 101251503
闵行 minxing 101020200
离石 lidan 101101101
林州 linzhou 101180205
硇洲 naozhou 101281006
商河 shanghe 101120103
汝阳 ruyang 101180910
上杭 shanghang 101230705
岚县 lanxian 101101104
临武 linwu 101250505
皮山 pishan 101131302
青龙山 qinglongshan 101080505
于洪 yuhong 101070107
上饶县 shangraoxian 101240308
隆化 longhua 101090407
靖宇 jingyu 101060902
广德 guangde 101221406
靖安 jingan 101240506
上川岛 shangchuandao 101281107
习水 xishui 101260209
赤水 chishui 101260208
汝城 rucheng 101250508
防城 fangcheng 101301405
鲁山 lushan 101180507
砀山 dangshan 101220702
永福 yongfu 101300504
安西 anxi 101160805
花都 huadu 101280105
兴山 xingshan 101200904
沂水 yishui 101120910
通化县 tonghuaxian 101060506
赤峰 chifeng 101080601
兰坪 lanping 101291204
沙河 shahe 101090917
河池 hechi 101301201
黄山 huangshan None
开阳 kaiyang 101260106
天长 tianzhang 101221107
南昌 nanchang 101240101
秀屿港 xiuyugang 101230403
高州 gaozhou 101282002
顺德 shunde 101280801
冠县 guanxian 101121702
兴安盟 xinganmeng None
滨州 binzhou 101121101
嘉禾 jiahe 101250503
陇西 longxi 101160203
垣曲 yuanqu 101100809
阿克苏 ekesu 101130801
沁阳 qinyang 101181104
寿光 shouguang 101120603
灌云 guanyun 101191004
天镇 tianzhen 101100204
托克逊 tuokexun 101130502
突泉 tuquan 101081107
百色 baishai 101301001
昭觉 zhaojiao 101271612
房山 fangshan 101011200
宝清 baoqing 101051303
凤凰 fenghuang 101251505
乌恰 wuqia 101131502
琼中 qiongzhong 101310208
库车 kuju 101130807
穆棱 muling 101050303
宝丰 baofeng 101180503
眉山 meishan 101271501
汉阴 hanyin 101110704
巴彦 bayan 101050107
迪庆 diqing None
邵武 shaowu 101230904
嘉祥 jiaxiang 101120702
上虞 shangyu 101210503
古浪 gulang 101160503
土默特右旗 tumoteyouqi 101080204
扎兰屯 zalantun 101081012
天门 tianmen 101201501
苏尼特右旗 suniteyouqi 101080907
屯留 tunliu 101100503
九仙山 jiuxianshan 101230503
额敏 emin 101131103
双辽 shuangliao 101060402
揭西 jiexi 101281902
献县 xianxian 101090709
庄浪 zhuanglang 101160306
泾源 jingyuan 101170404
梨树 lishu 101060403
定边 dingbian 101110405
囊谦 nangqian 101150605
云和 yunhe 101210806
弥勒 mile 101290304
